Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-09-02 00:00:00-04:00,10.0,10.0,9.649999618530273,9.649999618530273,700,0.0,0.0
2020-09-03 00:00:00-04:00,9.720000267028809,9.720000267028809,9.6899995803833,9.6899995803833,26800,0.0,0.0
2020-09-04 00:00:00-04:00,9.699999809265137,9.760000228881836,9.6899995803833,9.739999771118164,100,0.0,0.0
2020-09-08 00:00:00-04:00,9.739999771118164,9.739999771118164,9.739999771118164,9.739999771118164,0,0.0,0.0
2020-09-09 00:00:00-04:00,9.729999542236328,9.739999771118164,9.710000038146973,9.739999771118164,8400,0.0,0.0
2020-09-10 00:00:00-04:00,9.75,9.75,9.710000038146973,9.75,1463100,0.0,0.0
2020-09-11 00:00:00-04:00,9.720000267028809,9.8100004196167,9.720000267028809,9.729999542236328,10600,0.0,0.0
2020-09-14 00:00:00-04:00,9.729999542236328,9.75,9.699999809265137,9.75,340600,0.0,0.0
2020-09-15 00:00:00-04:00,10.0,10.6899995803833,9.710000038146973,9.710000038146973,86400,0.0,0.0
2020-09-16 00:00:00-04:00,9.720000267028809,9.720000267028809,9.710000038146973,9.720000267028809,76500,0.0,0.0
2020-09-17 00:00:00-04:00,9.739999771118164,9.75,9.720000267028809,9.739999771118164,1091000,0.0,0.0
2020-09-18 00:00:00-04:00,9.845000267028809,9.845000267028809,9.729999542236328,9.770000457763672,228700,0.0,0.0
2020-09-21 00:00:00-04:00,9.73900032043457,9.770000457763672,9.73900032043457,9.770000457763672,547700,0.0,0.0
2020-09-22 00:00:00-04:00,9.760000228881836,9.760000228881836,9.75,9.75,99000,0.0,0.0
2020-09-23 00:00:00-04:00,9.75,9.770000457763672,9.75,9.760000228881836,514600,0.0,0.0
2020-09-24 00:00:00-04:00,9.75,9.760000228881836,9.75,9.75,315200,0.0,0.0
2020-09-25 00:00:00-04:00,9.75,9.760000228881836,9.75,9.75,165300,0.0,0.0
2020-09-28 00:00:00-04:00,9.75,9.760000228881836,9.75,9.760000228881836,1300,0.0,0.0
2020-09-29 00:00:00-04:00,9.760000228881836,9.800000190734863,9.760000228881836,9.770000457763672,829800,0.0,0.0
2020-09-30 00:00:00-04:00,9.770000457763672,9.899999618530273,9.75,9.8100004196167,609500,0.0,0.0
2020-10-01 00:00:00-04:00,9.800000190734863,9.8100004196167,9.760000228881836,9.770000457763672,209600,0.0,0.0
2020-10-02 00:00:00-04:00,9.75,9.760000228881836,9.75,9.75,356600,0.0,0.0
2020-10-05 00:00:00-04:00,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,100,0.0,0.0
2020-10-06 00:00:00-04:00,9.770000457763672,9.770000457763672,9.760000228881836,9.760000228881836,16500,0.0,0.0
2020-10-07 00:00:00-04:00,9.770000457763672,9.770000457763672,9.770000457763672,9.770000457763672,1200,0.0,0.0
2020-10-08 00:00:00-04:00,9.760000228881836,9.770000457763672,9.760000228881836,9.770000457763672,20600,0.0,0.0
2020-10-09 00:00:00-04:00,9.760000228881836,9.760000228881836,9.739999771118164,9.739999771118164,23800,0.0,0.0
2020-10-12 00:00:00-04:00,9.75,9.765000343322754,9.75,9.760000228881836,3500,0.0,0.0
2020-10-13 00:00:00-04:00,9.710000038146973,9.729999542236328,9.699999809265137,9.729999542236328,153300,0.0,0.0
